,id,name,address,city,postalcode,phone,source
4228,4229,Hyatt Regency-Houston,1200 Louisiana St,Houston ,77002,(713) 375-4777,yellow_pages
4229,4230,Bouray's Restaurant,609 Clay St,Houston ,77002,(713) 652-5999,yellow_pages
4230,4231,Usmania Restaurant,306 Main St,Houston ,77002,(713) 785-0200,yellow_pages
4231,4232,Perbacco,700 Milam St,Houston ,77002,(713) 224-2422,yellow_pages
4232,4233,Red & White Wine Bistro,1510 Polk St,Houston ,77002,(713) 758-7534,yellow_pages
4233,4234,Treebeards Restaurants,315 Travis St,Houston ,77002,(713) 228-2622,yellow_pages
4234,4235,Pappas Restaurants,1217 Pierce St,Houston ,77002,(713) 659-1245,yellow_pages
4235,4236,Irma's Restaurant,22 N Chenevert St,Houston ,77002,(713) 222-0767,yellow_pages
4236,4237,Prince's Hamburgers,930 Main St,Houston ,77002,(713) 659-5555,yellow_pages
4237,4238,Lenny's Sub Shop #268,"1001 Fannin St., Ste 220",Houston ,77002,(713) 659-4782,yellow_pages
4238,4239,Nafaa Restaurants,1314 Texas St,Houston ,77002,(713) 227-2871,yellow_pages
4239,4240,The Capitol At St Germain,705 Main St,Houston ,77002,(713) 492-2454,yellow_pages
4240,4241,Nancy's Taqueria,1410 Washington Ave,Houston ,77002,(713) 222-8226,yellow_pages
4241,4242,Pappas Restaurants,1100 Smith St,Houston ,77002,(713) 759-0018,yellow_pages
4242,4243,Perkins Restaurant & Bakery,1001 McKinney St Ste 1300,Houston ,77002,(713) 366-4000,yellow_pages
4243,4244,43rd Restaurant & Lounge,1415 Louisiana St # 4300,Houston ,77002,(713) 739-6550,yellow_pages
4244,4245,Majorca Bistro & Tapas,207A Gray St,Houston ,77002,(832) 582-7176,yellow_pages
4245,4246,Guadalajara Del Centro,1201 San Jacinto St,Houston ,77002,(713) 650-0101,yellow_pages
4246,4247,Ben's Beans,1302 Dallas St,Houston ,77002,(713) 654-8856,yellow_pages
4247,4248,Sol Cafe Mejicano,1205 Travis St,Houston ,77002,(713) 651-0049,yellow_pages
4248,4249,Murphy's Deli,601 Jefferson St,Houston ,77002,(713) 652-4939,yellow_pages
4249,4250,Collins Chop House & Whiskey Bar,300 Main St,Houston ,77002,(713) 229-9504,yellow_pages
4250,4251,Irma's Restaurant,22 N Chenevert St,Houston ,77002,(713) 222-0767,yellow_pages
4251,4252,Coco's Crepes & Coffee,218 Gray St,Houston ,77002,(713) 521-0700,yellow_pages
4252,4253,Kay's Restaurant And Bar,8010 N Stemmons Fwy,Dallas ,75247,(214) 453-5808,yellow_pages
4253,4254,Williams Fried Chicken,2831 E Ledbetter Dr,Dallas ,75216,(972) 372-1942,yellow_pages
4254,4255,Cibus,8687 N Central Expy,Dallas ,75225,(214) 692-0001,yellow_pages
4255,4256,Corner Bakery Cafe,205 Northpark Ctr,Dallas ,75225,(214) 361-1316,yellow_pages
4256,4257,Sevy's Grill,8201 Preston Rd Ste 100,Dallas ,75225,(214) 265-7389,yellow_pages
4257,4258,Blue Mesa Grill,7700 W Northwest Hwy,Dallas ,75225,(214) 378-8686,yellow_pages
4258,4259,Chip's Old Fashioned Hamburgers,4530 Lovers Ln,Dallas ,75225,(214) 691-2447,yellow_pages
4259,4260,Hillstone,8300 Preston Rd,Dallas ,75225,(214) 691-8991,yellow_pages
4260,4261,Grain,5954 Luther Ln,Dallas ,75225,(214) 368-0400,yellow_pages
4261,4262,The Cheesecake Factory,7700 W Northwest Hwy,Dallas ,75225,(214) 373-4844,yellow_pages
4262,4263,Maggiano's Little Italy,205 Northpark Ctr,Dallas ,75225,(214) 360-0707,yellow_pages
4263,4264,Gordo's Restaurant,8220 Westchester Dr Ste C,Dallas ,75225,(214) 696-5555,yellow_pages
4264,4265,Kona Grill,8687 N Central Expy Ste 1722,Dallas ,75225,(214) 369-7600,yellow_pages
4265,4266,Buca di Beppo,7843 Park Ln,Dallas ,75225,(214) 361-8462,yellow_pages
4266,4267,Kitchen R & D,8300 Preston Center Plz,Dallas ,75225,(214) 890-7900,yellow_pages
4267,4268,Tramontana,8220 Westchester Dr Ste B,Dallas ,75225,(214) 368-4188,yellow_pages
4268,4269,Romano's Macaroni Grill,5858 W Northwest Hwy,Dallas ,75225,(214) 265-0770,yellow_pages
4269,4270,Rock & Roll Sushi,6109 Berkshire Ln,Dallas ,75225,(214) 987-1966,yellow_pages
4270,4271,Breadwinners Cafe & Bakery,8687 N Central Expy,Dallas ,75225,(469) 232-9798,yellow_pages
4271,4272,True Food Kitchen,833 Preston Center Plz,Dallas ,75225,(214) 377-3333,yellow_pages
4272,4273,Wang's Chinese Cafe,6033 Luther Ln,Dallas ,75225,(214) 265-1688,yellow_pages
4273,4274,Pho Envy,8611 Hillcrest Ave,Dallas ,75225,(214) 987-1468,yellow_pages
4274,4275,Taco Diner,4011 Villanova St,Dallas ,75225,(214) 696-4944,yellow_pages
4275,4276,Mi Piaci Restaurant,8411 Preston Rd,Dallas ,75225,(214) 774-9584,yellow_pages
4276,4277,Cucina Neighborhood Italian,8411 Preston Rd Suite 132,Dallas ,75225,(214) 468-4674,yellow_pages
4277,4278,Preston's Restaurant,8411 Preston Rd,Dallas ,75225,(214) 691-7763,yellow_pages
4278,4279,Peak Wood Fired Grille,6135 Luther Ln,Dallas ,75225,(214) 361-6984,yellow_pages
4279,4280,Masala Wok,6106 Luther Ln,Dallas ,75225,(469) 232-9390,yellow_pages
4280,4281,Lyfe Kitchen,8315 Westchester Dr,Dallas ,75225,(214) 635-4462,yellow_pages
4281,4282,Jiang's Cuisine,6033 Luther Ln,Dallas ,75225,(214) 361-8220,yellow_pages
4282,4283,Pho Apple Noodle,5930 Park Ln,Dallas ,75225,(972) 250-6500,yellow_pages
4283,4284,Lins China Diner,5930 Park Ln,Dallas ,75225,(972) 931-6666,yellow_pages
4284,4285,Royal China Restaurant,6025 Royal Ln Suite 201,Dallas ,75230,(214) 361-1771,yellow_pages
4285,4286,Mercado Juarez,1651 E Northside Dr,Fort Worth ,76106,(469) 502-7305,yellow_pages
4286,4287,Cindi's NY Deli Bakery & Restaurant,11111 N Central Expy Suite G,Dallas ,75243,(214) 739-0918,yellow_pages
4287,4288,Iron Works Barbeque,,,,(512) 478-4856,yellow_pages
4288,4289,Doorstep,101 W Buckingham Rd,Richardson ,75081,(214) 514-7539,yellow_pages
4289,4290,Al Biernat's,4217 Oak Lawn Ave,Dallas ,75219,(214) 504-3653,yellow_pages
4290,4291,Olive Garden Italian Restaurant,,,,,yellow_pages
4291,4292,Blu Ginger Thai Cafe,6550 N Macarthur Blvd,Irving ,75039,(972) 619-9267,yellow_pages
4292,4293,Sal's Pizza & Restaurant,2525 Wycliff Ave,Dallas ,75219,(214) 522-1828,yellow_pages
4293,4294,Back Country BBQ,6940 Greenville Ave,Dallas ,75231,(469) 324-1424,yellow_pages
4294,4295,Dallas Tortilla & Tamale Factory,309 N Marsalis Ave,Dallas ,75203,(214) 943-7681,yellow_pages
4295,4296,Pappadeaux Seafood Kitchen,2610 International Pwky,Dallas ,75261,(972) 615-3508,yellow_pages
4296,4297,Pappas Bros. Steakhouse,10477 Lombardy Ln,Dallas ,75220,(214) 366-2000,yellow_pages
4297,4298,Pappasito's Cantina,10433 Lombardy Ln,Dallas ,75220,(214) 350-1970,yellow_pages
4298,4299,Pappasito's Cantina,2610 International Pkwy,Dallas ,75228,(972) 615-3274,yellow_pages
4299,4300,Hibashi Teppan Grill & Sushi Bar,13465 Inwood Rd Suite 100,Dallas ,75244,(469) 619-1079,yellow_pages
4300,4301,Sol Irlandes Restaurant,1525 Main St,Dallas ,75201,(214) 646-3158,yellow_pages
4301,4302,Kay's Restaurant And Bar,8010 N Stemmons Fwy,Dallas ,75247,(214) 453-5808,yellow_pages
4302,4303,Williams Fried Chicken,2831 E Ledbetter Dr,Dallas ,75216,(972) 372-1942,yellow_pages
4303,4304,Buca Italian Restaurant,,,,,yellow_pages
4304,4305,Cibus,8687 N Central Expy,Dallas ,75225,(214) 692-0001,yellow_pages
4305,4306,Corner Bakery Cafe,205 Northpark Ctr,Dallas ,75225,(214) 361-1316,yellow_pages
4306,4307,Sevy's Grill,8201 Preston Rd Ste 100,Dallas ,75225,(214) 265-7389,yellow_pages
4307,4308,Blue Mesa Grill,7700 W Northwest Hwy,Dallas ,75225,(214) 378-8686,yellow_pages
4308,4309,Chip's Old Fashioned Hamburgers,4530 Lovers Ln,Dallas ,75225,(214) 691-2447,yellow_pages
4309,4310,Hillstone,8300 Preston Rd,Dallas ,75225,(214) 691-8991,yellow_pages
4310,4311,Grain,5954 Luther Ln,Dallas ,75225,(214) 368-0400,yellow_pages
4311,4312,The Cheesecake Factory,7700 W Northwest Hwy,Dallas ,75225,(214) 373-4844,yellow_pages
4312,4313,Maggiano's Little Italy,205 Northpark Ctr,Dallas ,75225,(214) 360-0707,yellow_pages
4313,4314,Gordo's Restaurant,8220 Westchester Dr Ste C,Dallas ,75225,(214) 696-5555,yellow_pages
4314,4315,Kona Grill,8687 N Central Expy Ste 1722,Dallas ,75225,(214) 369-7600,yellow_pages
4315,4316,Buca di Beppo,7843 Park Ln,Dallas ,75225,(214) 361-8462,yellow_pages
4316,4317,Kitchen R & D,8300 Preston Center Plz,Dallas ,75225,(214) 890-7900,yellow_pages
4317,4318,Tramontana,8220 Westchester Dr Ste B,Dallas ,75225,(214) 368-4188,yellow_pages
4318,4319,Romano's Macaroni Grill,5858 W Northwest Hwy,Dallas ,75225,(214) 265-0770,yellow_pages
4319,4320,Rock & Roll Sushi,6109 Berkshire Ln,Dallas ,75225,(214) 987-1966,yellow_pages
4320,4321,Breadwinners Cafe & Bakery,8687 N Central Expy,Dallas ,75225,(469) 232-9798,yellow_pages
4321,4322,True Food Kitchen,833 Preston Center Plz,Dallas ,75225,(214) 377-3333,yellow_pages
4322,4323,Wang's Chinese Cafe,6033 Luther Ln,Dallas ,75225,(214) 265-1688,yellow_pages
4323,4324,Pho Envy,8611 Hillcrest Ave,Dallas ,75225,(214) 987-1468,yellow_pages
4324,4325,Taco Diner,4011 Villanova St,Dallas ,75225,(214) 696-4944,yellow_pages
4325,4326,Mi Piaci Restaurant,8411 Preston Rd,Dallas ,75225,(214) 774-9584,yellow_pages
4326,4327,Cucina Neighborhood Italian,8411 Preston Rd Suite 132,Dallas ,75225,(214) 468-4674,yellow_pages
4327,4328,Preston's Restaurant,8411 Preston Rd,Dallas ,75225,(214) 691-7763,yellow_pages
4328,4329,Peak Wood Fired Grille,6135 Luther Ln,Dallas ,75225,(214) 361-6984,yellow_pages
4329,4330,Masala Wok,6106 Luther Ln,Dallas ,75225,(469) 232-9390,yellow_pages
4330,4331,Lyfe Kitchen,8315 Westchester Dr,Dallas ,75225,(214) 635-4462,yellow_pages
4331,4332,Jiang's Cuisine,6033 Luther Ln,Dallas ,75225,(214) 361-8220,yellow_pages
4332,4333,Pho Apple Noodle,5930 Park Ln,Dallas ,75225,(972) 250-6500,yellow_pages
4333,4334,Lins China Diner,5930 Park Ln,Dallas ,75225,(972) 931-6666,yellow_pages
4334,4335,Royal China Restaurant,6025 Royal Ln Suite 201,Dallas ,75230,(214) 361-1771,yellow_pages
4335,4336,Mercado Juarez,1651 E Northside Dr,Fort Worth ,76106,(469) 502-7305,yellow_pages
4336,4337,Cindi's NY Deli Bakery & Restaurant,11111 N Central Expy Suite G,Dallas ,75243,(214) 739-0918,yellow_pages
4337,4338,Iron Works Barbeque,,,,(512) 478-4856,yellow_pages
4338,4339,Doorstep,101 W Buckingham Rd,Richardson ,75081,(214) 514-7539,yellow_pages
4339,4340,Al Biernat's,4217 Oak Lawn Ave,Dallas ,75219,(214) 504-3653,yellow_pages
4340,4341,Olive Garden Italian Restaurant,,,,,yellow_pages
4341,4342,Blu Ginger Thai Cafe,6550 N Macarthur Blvd,Irving ,75039,(972) 619-9267,yellow_pages
4342,4343,Sal's Pizza & Restaurant,2525 Wycliff Ave,Dallas ,75219,(214) 522-1828,yellow_pages
4343,4344,Back Country BBQ,6940 Greenville Ave,Dallas ,75231,(469) 324-1424,yellow_pages
4344,4345,Dallas Tortilla & Tamale Factory,309 N Marsalis Ave,Dallas ,75203,(214) 943-7681,yellow_pages
4345,4346,Pappadeaux Seafood Kitchen,2610 International Pwky,Dallas ,75261,(972) 615-3508,yellow_pages
4346,4347,Pappas Bros. Steakhouse,10477 Lombardy Ln,Dallas ,75220,(214) 366-2000,yellow_pages
4347,4348,Pappasito's Cantina,10433 Lombardy Ln,Dallas ,75220,(214) 350-1970,yellow_pages
4348,4349,Pappasito's Cantina,2610 International Pkwy,Dallas ,75228,(972) 615-3274,yellow_pages
4349,4350,Hibashi Teppan Grill & Sushi Bar,13465 Inwood Rd Suite 100,Dallas ,75244,(469) 619-1079,yellow_pages
4350,4351,Sol Irlandes Restaurant,1525 Main St,Dallas ,75201,(214) 646-3158,yellow_pages
4351,4352,P.F. Chang's,8687 N Central Expy Ste 225,Dallas ,75225,(214) 265-8669,yellow_pages
4352,4353,T.G.I. Friday's,8687 N Central Expy Suite 2272,Dallas ,75225,(888) 217-0052,yellow_pages
4353,4354,Green House Market,8687 N Central Expy,Dallas ,75225,(214) 809-5977,yellow_pages
4354,4355,Pho Kitchen,8687 N Central Expy,Dallas ,75225,(214) 706-3595,yellow_pages
4355,4356,Nick & Sam's Grill,8111 Preston Rd,Dallas ,75225,(214) 379-1111,yellow_pages
4356,4357,The Black-eyed Pea,8220 Westchester Dr,Dallas ,75225,(214) 361-5979,yellow_pages
4357,4358,Opio Restaurant,5954 Luther Ln,Dallas ,75225,(214) 692-6108,yellow_pages
4358,4359,Flying Fish,6126 Luther Ln,Dallas ,75225,(214) 696-3474,yellow_pages
4359,4360,Extreme Pizza,6112 Luther Ln,Dallas ,75225,(214) 363-2464,yellow_pages
4360,4361,Salata Restaurant,8307 Westchester Dr,Dallas ,75225,(214) 363-6991,yellow_pages
4361,4362,Panera Bread,7839 Park Ln,Dallas ,75225,(214) 692-1299,yellow_pages
4362,4363,Hibachi San,8687 N Central Expy Ste 2392,Dallas ,75225,(214) 369-8669,yellow_pages
4363,4364,Maudee's,4333 Lovers Ln,Dallas ,75225,(214) 526-9750,yellow_pages
4364,4365,Mimi's Pizzeria,6807 W Northwest Hwy,Dallas ,75225,(972) 215-7290,yellow_pages
4365,4366,Ristorante Nicola,8111 Preston Rd,Dallas ,75225,(214) 379-1111,yellow_pages
4366,4367,Snuffer's Restaurant & Bar,8411 Preston Rd Ste 112,Dallas ,75225,(214) 265-9911,yellow_pages
4367,4368,Pei Wei,8305 Westchester Dr,Dallas ,75225,(214) 765-9911,yellow_pages
4368,4369,Rathbun's Blue Plate Kitchen,6130 Luther Ln,Dallas ,75225,(214) 890-1103,yellow_pages
4369,4370,El Fenix Mexican Restaurants,6811 W Northwest Hwy,Dallas ,75225,(214) 363-5279,yellow_pages
4370,4371,California Pizza Kitchen,8411 Preston Rd Ste 124,Dallas ,75225,(214) 750-7067,yellow_pages
4371,4372,Bistro N - Nordstrom NorthPark Center,8687 N Central Expy,Dallas ,75225,(214) 231-3810,yellow_pages
4372,4373,La Duni Latin Kitchen & Coffee,8687 N Central Expy,Dallas ,75225,(214) 987-2260,yellow_pages
4373,4374,Javalato,6125 Berkshire Ln,Dallas ,75225,(214) 361-1145,yellow_pages
4374,4375,Sandwich Shop A,8333 Douglas Ave Ste C40,Dallas ,75225,(214) 369-1755,yellow_pages
4375,4376,Yummy Donuts,4355 Lovers Ln,Dallas ,75225,(214) 520-7680,yellow_pages
4376,4377,Bliss Raw Cafe,6005 Berkshire Ln,Dallas ,75225,(214) 368-8585,yellow_pages
4377,4378,La Madeleine,8319 Preston Rd,Dallas ,75225,(214) 346-9733,yellow_pages
4378,4379,Elevation Burger,8611 Hillcrest Ave,Dallas ,75225,(214) 360-0088,yellow_pages
4379,4380,Top Pot Doughnuts,8611 Hillcrest Ave Ste 195,Dallas ,75225,(469) 232-9911,yellow_pages
4380,4381,DISH Restaurant Preston Hollow,8611 Hillcrest Ave Suite 100,Dallas ,75225,(214) 363-3474,yellow_pages
4381,4382,Top Pot Doughnuts,8611 Hillcrest Ave Ste 195,Dallas ,75225,(469) 232-9911,yellow_pages
4382,4383,DISH Restaurant Preston Hollow,8611 Hillcrest Ave Suite 100,Dallas ,75225,(214) 363-3474,yellow_pages
4383,4384,Peet's Coffee & Tea,4001 Villanova St,Dallas ,75225,(214) 368-8636,yellow_pages
4384,4385,Imperial House,6148 Averill Way,Dallas ,75225,(214) 363-9907,yellow_pages
4385,4386,Hot Tamollie,3500 Stanford Ave,Dallas ,75225,(214) 691-7050,yellow_pages
4386,4387,Orangecup,8411 Preston Rd,Dallas ,75225,(214) 360-9449,yellow_pages
4387,4388,Starbucks Coffee,8411 Preston Rd Ste 100,Dallas ,75225,(214) 987-3291,yellow_pages
4388,4389,Cpk Store 41,8411 Preston Rd,Dallas ,75225,(214) 750-6793,yellow_pages
4389,4390,Metro Diner,6144 Luther Ln,Dallas ,75225,(214) 368-9255,yellow_pages
4390,4391,Red Cilantro Media,3443 Lovers Ln # B,Dallas ,75225,(214) 280-2329,yellow_pages
4391,4392,Stern's Catering,6106 Luther Ln,Dallas ,75225,(214) 360-0001,yellow_pages
4392,4393,Einstein Bros Bagels,6109 Berkshire Ln Ste A,Dallas ,75225,(214) 691-2445,yellow_pages
4393,4394,Vice Versa,6065 Sherry Ln,Dallas ,75225,(214) 691-0559,yellow_pages
4394,4395,Baker Bros American Deli,6030 Luther Ln,Dallas ,75225,(214) 361-0600,yellow_pages
4395,4396,Wicked Poboys,6030 Luther Ln,Dallas ,75225,(214) 692-1000,yellow_pages
4396,4397,Miss Chi Vietnamese,6030 Luther Ln Suite 130,Dallas ,75225,(214) 692-1000,yellow_pages
4397,4398,Project Pie,6030 Luther Ln,Dallas ,75225,(469) 547-1257,yellow_pages
4398,4399,Thai Away,6055 Sherry Ln,Dallas ,75225,(214) 377-9338,yellow_pages
4399,4400,P D Johnson's Deli,6026 Luther Ln,Dallas ,75225,(214) 691-8100,yellow_pages
4400,4401,GRIP Mediterranean Grill,6030 Luther Lane # 140,Dallas ,75225,(214) 484-3406,yellow_pages
4401,4402,Grip,6030 Luther Ln,Dallas ,75225,(214) 484-3406,yellow_pages
4402,4403,Southpaw's,6009 Berkshire Ln,Dallas ,75225,(214) 987-0351,yellow_pages
4403,4404,Cafe Suzette,8226 Douglas Ave,Dallas ,75225,(214) 739-6340,yellow_pages
4404,4405,Arlo's Cafe & Cartering,8222 Douglas Ave,Dallas ,75225,(214) 346-9898,yellow_pages
4405,4406,Peet's Coffee & Tea,7700 W Northwest Hwy,Dallas ,75225,(214) 346-1020,yellow_pages
4406,4407,Park Cities Deli,5956 Sherry Ln Ste 1700,Dallas ,75225,(214) 373-1450,yellow_pages
4407,4408,Sherry Lane Deli,5956 Sherry Ln Ste 520,Dallas ,75225,(214) 363-7712,yellow_pages
4408,4409,La Madeleine,628 Northpark Ctr,Dallas ,75225,(214) 696-2398,yellow_pages
4409,4410,La Madeleine,628 Northpark Ctr,Dallas ,75225,(214) 696-2398,yellow_pages
4410,4411,Sherry Lane Deli,5949 Sherry Ln # 130,Dallas ,75225,(214) 891-1735,yellow_pages
4411,4412,Seabury Solutions,5944 Luther Ln,Dallas ,75225,(469) 232-9511,yellow_pages
4412,4413,Snappy Salads,5930 Park Ln,Dallas ,75225,(972) 267-7627,yellow_pages
4413,4414,Lincoln Cafe,8401 N Central Expy Ste 120,Dallas ,75225,(972) 739-7880,yellow_pages
4414,4415,NM Cafe,8687 N Central Expy Ste 400,Dallas ,75225,(214) 891-1210,yellow_pages
4415,4416,La Madeleine,8687 N Central Expy Ste 628,Dallas ,75225,(214) 696-2398,yellow_pages
4416,4417,Thirsty's Inc,8687 N Central Expy,Dallas ,75225,(214) 360-9644,yellow_pages
4417,4418,Starbucks Coffee,8687 N Central Expy,Dallas ,75225,(214) 363-7691,yellow_pages
4418,4419,The Theodore,8687 N Central Expy,Dallas ,75225,(469) 232-9770,yellow_pages
4419,4420,Sub Roc,5956 sherry lane #520,dallas ,75225,(214) 377-9435,yellow_pages
4420,4421,Snappy Salads,8687 N Central Expy,Dallas ,75225,(214) 368-7627,yellow_pages
4421,4422,Soleo Mexican Kitchen,8611 Hillcrest Ave,Dallas ,75225,(214) 346-1712,yellow_pages
4422,4423,Cafe Coton,8300 Preston Rd,Dallas ,75225,(214) 265-3900,yellow_pages
4423,4424,Planet Burrito,5930 Park Ln,Dallas ,75225,(972) 380-2800,yellow_pages
4424,4425,Taco Petite Inc,8687 N Central Expy,Dallas ,75225,(214) 692-7000,yellow_pages
4425,4426,Fusion World Dallas,8687 N Central Expy Ste 1332,Dallas ,75225,(469) 232-9449,yellow_pages
4426,4427,Boston Market,5944 W Northwest Hwy,Dallas ,75225,(214) 691-6869,yellow_pages
4427,4428,Sonic Drive-In,8309 Westchester Dr,Dallas ,75225,(214) 739-2400,yellow_pages
4428,4429,Hopdoddy Burger Bar,6030 Luther Ln,Dallas ,75225,(214) 363-2337,yellow_pages
4429,4430,Panda Express,8687 N Central Expy,Dallas ,75225,(214) 369-8819,yellow_pages
4430,4431,Sonic Drive-In,8687 N Central Expy,Dallas ,75225,(214) 363-5002,yellow_pages
4431,4432,Mooyah,6713 W Northwest Hwy,Dallas ,75225,(214) 987-2666,yellow_pages
4432,4433,Jersey Mike's Subs,8411 Preston Rd Suite 118,Dallas ,75225,(214) 691-7827,yellow_pages
4433,4434,Roly Poly,8455 Kate St,Dallas ,75225,(214) 696-6163,yellow_pages
4434,4435,Chipotle Mexican Grill,6202 Park Ln,Dallas ,75225,(214) 302-2339,yellow_pages
4435,4436,Chipotle Mexican Grill,8301 Westchester Dr,Dallas ,75225,(214) 691-7755,yellow_pages
4436,4437,Domino's Pizza,6045 Sherry Ln,Dallas ,75225,(214) 691-7511,yellow_pages
4437,4438,Chick-Fil-A,8687 N Central Expy,Dallas ,75225,(214) 363-4627,yellow_pages
4438,4439,Tin Star Taco Bar,8687 N Central Expy,Dallas ,75225,(214) 363-6629,yellow_pages
4439,4440,Chipotle Mexican Grill,8687 N Central Expy,Dallas ,75225,(214) 615-3887,yellow_pages
4440,4441,Moe's Southwest Grill,8687 N Central Expy,Dallas ,75225,(214) 369-6637,yellow_pages
4441,4442,New York Prime,3424 Peachtree Rd NE,Atlanta ,30326,(404) 846-0644,yellow_pages
4442,4443,Twist Restaurant,3500 Peachtree Rd NE # D1,Atlanta ,30326,(404) 869-1191,yellow_pages
4443,4444,Market Restaurant Buckhead,3377 Peachtree Rd NE,Atlanta ,30326,(404) 523-3600,yellow_pages
4444,4445,Dantanna's,3400 Around Lenox Rd NE,Atlanta ,30326,(404) 760-8873,yellow_pages
4445,4446,Palm Restaurant,3391 Peachtree Rd NE At The Westin Buckhead Hotel,Atlanta ,30326,(404) 814-1955,yellow_pages
4446,4447,Hashiguchi Jr Japanese Rstrnt,3400 Around Lenox Rd NE Ste C520,Atlanta ,30326,(404) 841-9229,yellow_pages
4447,4448,Cook Hall,3377 Peachtree Rd NE,Atlanta ,30326,(404) 523-3600,yellow_pages
4448,4449,Zodiac Restaurant,3393 Peachtree Rd NE,Atlanta ,30326,(404) 266-8200,yellow_pages
4449,4450,The Cheesecake Factory,3393 Peachtree Rd NE Suite 3076A,Atlanta ,30326,(404) 816-2555,yellow_pages
4450,4451,Tomo Japanese Restaurant,3630 Peachtree Road NE #140,Atlanta ,30326,(404) 835-2708,yellow_pages
4451,4452,Shula's Steak Houses,3405 Lenox Rd NE,Atlanta ,30326,(404) 848-7345,yellow_pages
4452,4453,Katana Teppanyaki & Sushi,3345 Lenox Rd NE,Atlanta ,30326,(404) 869-1888,yellow_pages
4453,4454,Katana Steak,3345 Lenox Rd NE,Atlanta ,30326,(404) 869-1888,yellow_pages
4454,4455,Hong Kong,3475 Lenox Rd NE,Atlanta ,30326,(770) 864-1657,yellow_pages
4455,4456,The Cafe,"3434 Peachtree Rd NE , N E",Atlanta ,30326,(404) 240-7035,yellow_pages
4456,4457,Pinnacle Cafe,3455 Peachtree Rd NE Ste 150,Atlanta ,30326,(404) 495-0241,yellow_pages
4457,4458,Nordstrom Restaurant,3500 Peachtree Rd NE A1,Atlanta ,30326,(404) 442-3000,yellow_pages
4458,4459,Mandarin Express,3500 Peachtree Rd NE Ste G2,Atlanta ,30326,(404) 233-0600,yellow_pages
4459,4460,Sakkio Japan,3393 Peachtree Rd NE Ste 1013,Atlanta ,30326,(404) 233-7317,yellow_pages
