id,source,name,category,phone,city,postalcode,address,street,house_number,house
988,yellow_pages,Hot Wok Bistro,,(650) 548-1758,San Mateo ,94401,1012A Howard Ave,howard ave,1012a,
989,yellow_pages,Shiki Japanese Restaurant,,(650) 341-8988,San Mateo ,94401,LAURELWOOD Shopping Ctr,laurelwood shopping ctr,,
990,yellow_pages,Spiedo Restaurant,,(650) 375-0818,San Mateo ,94401,223 E 4th Ave,e 4th ave,223,
991,yellow_pages,Osteria Coppa,,(650) 579-6021,San Mateo ,94401,139 S B St,s b st,139,
992,yellow_pages,Yuppie Restaurant,,(650) 343-8183,San Mateo ,94401,709 S B St,s b st,709,
993,yellow_pages,Espetus Churrascaria,,(650) 342-8700,San Mateo ,94401,710 S B St,s b st,710,
994,yellow_pages,Bombay Garden,,(650) 548-9966,San Mateo ,94401,172 E 3rd Ave,e 3rd ave,172,
995,yellow_pages,Amici's East Coast Pizzeria,,(650) 342-9392,San Mateo ,94401,69 E 3rd Ave,e 3rd ave,69,
996,yellow_pages,New York Pizza,,(650) 344-3444,San Mateo ,94401,219 S B St,s b st,219,
997,yellow_pages,Bay Watch Restaurant,,(650) 342-2356,San Mateo ,94401,201 2nd Ave,2nd ave,201,
998,yellow_pages,Clay Oven,,(650) 342-9194,San Mateo ,94401,78 E 3rd Ave,e 3rd ave,78,
999,yellow_pages,Joy Sushi,,(650) 340-8974,San Mateo ,94401,30 S B St,s b st,30,
1000,yellow_pages,Zorbas Pizza,,(650) 344-2020,San Mateo ,94401,220 S B St,s b st,220,
1001,yellow_pages,L&L Hawaiian Barbecue,,(650) 347-8885,San Mateo ,94401,94 E 3rd Ave,e 3rd ave,94,
1002,yellow_pages,Bella Mangiata Caffe,,(650) 343-2404,San Mateo ,94401,233 baldwin avenue,baldwin avenue,233,
1003,yellow_pages,Wing Fat Restaurant,,(650) 344-0751,San Mateo ,94401,500 E 3rd Ave,e 3rd ave,500,
1004,yellow_pages,Little Sichuan Restaurant,,(650) 345-9168,San Mateo ,94401,168 E 4th Ave,e 4th ave,168,
1005,yellow_pages,Pasta Prmavra Restaurnt,,(650) 548-9158,San Mateo ,94401,34 E 4th Ave,e 4th ave,34,
1006,yellow_pages,Sun Tung,,(650) 342-5330,San Mateo ,94401,153 S B St,s b st,153,
1007,yellow_pages,Mutsu Restaurant,,(650) 347-5567,San Mateo ,94401,279 baldwin avenue,baldwin avenue,279,
1008,yellow_pages,Americas House,,(650) 342-5990,San Mateo ,94401,1440 cary avenue,cary avenue,1440,
1009,yellow_pages,B Street & Vine,,(650) 347-8463,San Mateo ,94401,320 S B St,s b st,320,
1010,yellow_pages,Hawaiian Bar B Que,,(650) 458-9250,San Mateo ,94401,1452 cary avenue,cary avenue,1452,
1011,yellow_pages,Masu,,(650) 342-5254,San Mateo ,94401,79 E 3rd Ave,e 3rd ave,79,
1012,yellow_pages,Pizza My Heart,,(650) 344-9800,San Mateo ,94401,140 E 4th Ave,e 4th ave,140,
1013,yellow_pages,Aldo's Pizza Pasta & Sandwiches,,(650) 344-5051,San Mateo ,94401,600 S Norfolk St,s norfolk st,600,
1014,yellow_pages,Pancho Villa Taqueria,,(650) 343-4123,San Mateo ,94401,365 S B St,s b st,365,
1015,yellow_pages,Charlie's Taqueria,,(650) 343-6496,San Mateo ,94401,725 S B St,s b st,725,
1016,yellow_pages,The Melting Pot,,(650) 342-6358,San Mateo ,94401,2 N B St,n b st,2,
1017,yellow_pages,Peet's Coffee & Tea,,(650) 403-1591,San Mateo ,94401,255 E 3rd Ave,e 3rd ave,255,
1018,yellow_pages,Bean Street Coffee,,(650) 579-1844,San Mateo ,94401,359 S B St,s b st,359,
1019,yellow_pages,Golden Bell Donuts,,(650) 343-0126,San Mateo ,94401,1500 E 3rd Ave,e 3rd ave,1500,
1020,yellow_pages,Mango Gardens,,(650) 315-2061,San Mateo ,94401,111 E 4th Ave,e 4th ave,111,
1021,yellow_pages,Kingston Cafe,,(650) 477-2457,San Mateo ,94401,19 N Kingston St,n kingston st,19,
1022,yellow_pages,El Palenque Taqueria,,(650) 342-4040,San Mateo ,94401,15 N Kingston St,n kingston st,15,
1023,yellow_pages,House of Bagels San Mateo,,(650) 548-1100,San Mateo ,94401,680 E 3rd Ave,e 3rd ave,680,
1024,yellow_pages,Ikes Place,,(650) 375-8900,San Mateo ,94401,680 E 3rd Ave,e 3rd ave,680,
1025,yellow_pages,Albayk,,(650) 342-7500,San Mateo ,94401,670 E 3rd Ave,e 3rd ave,670,
1026,yellow_pages,Claudias Pastas and Empanadas,,(650) 513-1673,San Mateo ,94401,668 E 3rd Ave,e 3rd ave,668,
1027,yellow_pages,Taqueria El Nayarita,,(650) 347-5414,San Mateo ,94401,660 E 3rd Ave,e 3rd ave,660,
1028,yellow_pages,Chez Nicole Donuts,,(650) 348-5686,San Mateo ,94401,640 E 3rd Ave,e 3rd ave,640,
1029,yellow_pages,Las Palmas,,(650) 579-4801,San Mateo ,94401,509 2nd Ave,2nd ave,509,
1030,yellow_pages,Little Caesars Pizza,,(650) 393-5656,San Mateo ,94401,615 E 3rd Ave,e 3rd ave,615,
1031,yellow_pages,Bistro Luneta,,(650) 344-0041,San Mateo ,94401,615 E 3rd Ave Unit D,e 3rd ave,615,
1032,yellow_pages,Juanita's Restaurant,,(650) 347-1393,San Mateo ,94401,85 N B St,n b st,85,
1033,yellow_pages,Rinconsito Catracho,,(650) 347-1393,San Mateo ,94401,85 N B St,n b st,85,
1034,yellow_pages,Dinner at Buca di Beppo,,,,nan,,,,
1035,yellow_pages,Zibibbo,,(650) 328-6722,Palo Alto ,94301,430 Kipling St,kipling st,430,
1036,yellow_pages,Junnoon,,(650) 329-9644,Palo Alto ,94301,150 university avenue,university avenue,150,
1037,yellow_pages,St. Michael's Alley,,(650) 326-2530,Palo Alto ,94301,800 High St,high st,800,
1038,yellow_pages,Osteria - Palo Alto,,(650) 328-5700,Palo Alto ,94301,247 hamilton avenue,hamilton avenue,247,
1039,yellow_pages,Garden Fresh & Vegetarian Restaurant,,(650) 462-9298,Palo Alto ,94301,460 Ramona St,ramona st,460,
1040,yellow_pages,Rojoz Gourmet Wraps,,(650) 324-9727,Palo Alto ,94301,855 El Camino Real Ste 60,el camino real,855,
1041,yellow_pages,Jing-Jing Szechwan Hunan Gourmet,,(650) 328-6885,Palo Alto ,94301,443 Emerson St,emerson st,443,
1042,yellow_pages,Round Table Pizza,,(650) 322-2893,Palo Alto ,94301,263 university avenue,university avenue,263,
1043,yellow_pages,Nola Restaurant & Bar,,(650) 328-2722,Palo Alto ,94301,535 Ramona St,ramona st,535,
1044,yellow_pages,Tamarine Restaurant,,(650) 325-8500,Palo Alto ,94301,546 university avenue,university avenue,546,
1045,yellow_pages,Pluto's,,(650) 853-1556,Palo Alto ,94301,482 university avenue,university avenue,482,
1046,yellow_pages,Buca di Beppo,,(650) 329-0665,Palo Alto ,94301,643 Emerson St,emerson st,643,
1047,yellow_pages,Three Seasons,,(650) 838-0353,Palo Alto ,94301,518 Bryant St,bryant st,518,
1048,yellow_pages,Miyake,,(650) 323-9449,Palo Alto ,94301,140 university avenue,university avenue,140,
1049,yellow_pages,Bella Luna,,(650) 322-1846,Palo Alto ,94301,233 university avenue,university avenue,233,
1050,yellow_pages,Taipan Restaurant,,(650) 329-9168,Palo Alto ,94301,560 Waverley St,waverley st,560,
1051,yellow_pages,MacArthur Park,,(650) 321-9990,Palo Alto ,94301,27 university avenue,university avenue,27,
1052,yellow_pages,Sushi House,,(650) 321-3453,Palo Alto ,94301,855 El Camino Real Ste 158,el camino real,855,
1053,yellow_pages,Calafia Cafe,,(650) 322-9200,Palo Alto ,94301,855 El Camino Real Ste 130,el camino real,855,
1054,yellow_pages,Il Fornaio,,(650) 853-3888,Palo Alto ,94301,520 cowper street at the garden court hotel,cowper street,520,the garden court hotel
1055,yellow_pages,Siam Royal Authentic Thai Cuisine,,(650) 329-8129,Palo Alto ,94301,338 university avenue,university avenue,338,
1056,yellow_pages,La Morenita Restaurant,,(650) 329-1727,Palo Alto ,94301,800 Emerson St,emerson st,800,
1057,yellow_pages,Pizza My Heart,,(650) 327-9400,Palo Alto ,94301,220 university avenue,university avenue,220,
1058,yellow_pages,Steam,,(650) 322-1888,Palo Alto ,94301,209 university avenue,university avenue,209,
1059,yellow_pages,Siam Orchid,,(650) 325-1994,Palo Alto ,94301,496 hamilton avenue,hamilton avenue,496,
1060,yellow_pages,Thai Food Restaurant,,(650) 325-1994,Palo Alto ,94301,496 hamilton avenue,hamilton avenue,496,
1061,yellow_pages,Cafe Renzo,,(650) 329-8300,Palo Alto ,94301,473 university avenue,university avenue,473,
1062,yellow_pages,Arte Ristorante,,(650) 329-8300,Palo Alto ,94301,473 university avenue,university avenue,473,
1063,yellow_pages,Han Fine Korean Cuisine,,(650) 323-2555,Palo Alto ,94301,452 university avenue,university avenue,452,
1064,yellow_pages,O Sushi House,,(650) 325-3000,Palo Alto ,94301,403 university avenue,university avenue,403,
1065,yellow_pages,Ray's Crab Shack,,(510) 648-3069,Newark ,94560,5989 mowry avenue,mowry avenue,5989,
1066,yellow_pages,Cook's Seafood Restaurant & Market,,(650) 600-3490,Menlo Park ,94025,751 el camino real,el camino real,751,
1067,yellow_pages,Fishermen's Grotto,,(415) 673-7025,San Francisco ,94133,9 fishermans wharf,fishermans wharf,9,
1068,yellow_pages,AACHI AAPPAKADAI,,(408) 329-4145,Sunnyvale ,94087,1105 W El Camino Real,w el camino real,1105,
1069,yellow_pages,Iron Works Barbeque,,(512) 478-4856,,nan,,,,
1070,yellow_pages,Round Table Pizza,,,,nan,,,,
1071,yellow_pages,Iron Gate Restaurant,,(650) 592-7893,Belmont ,94002,1360 el camino real,el camino real,1360,
1072,yellow_pages,Olive Garden Italian Restaurant,,,,nan,,,,
1073,yellow_pages,Bay Cafe Restaurant & Banquets,,(650) 600-3454,Palo Alto ,94303,1875 embarcadero road,embarcadero road,1875,
1074,yellow_pages,Cha Cha Cha,,(415) 386-7670,San Francisco ,94117,1801 Haight St,haight st,1801,
1075,yellow_pages,Jing-Jing Szechwan Hunan Gourmet,,(650) 328-6885,Palo Alto ,94301,443 Emerson St,emerson st,443,
1076,yellow_pages,Chantilly Restaurant,,(650) 321-4080,Redwood City ,94061,3001 el camino real,el camino real,3001,
1077,yellow_pages,Round Table Pizza,,(650) 322-2893,Palo Alto ,94301,263 university avenue,university avenue,263,
1078,yellow_pages,Round Table Pizza,,(650) 322-5914,Palo Alto ,94303,702 colorado avenue,colorado avenue,702,
1079,yellow_pages,Round Table Pizza,,(650) 321-6861,Menlo Park ,94025,1225 el camino real,el camino real,1225,
1080,yellow_pages,Round Table Pizza,,(650) 365-2770,Redwood City ,94061,128 woodside plaza,woodside plaza,128,
1081,yellow_pages,World Gourmet Buffet,,(510) 323-2765,Fremont ,94538,6010 stevenson boulevard,stevenson boulevard,6010,
1082,yellow_pages,Zibibbo,,(650) 328-6722,Palo Alto ,94301,430 Kipling St,kipling st,430,
1083,yellow_pages,Junnoon,,(650) 329-9644,Palo Alto ,94301,150 university avenue,university avenue,150,
1084,yellow_pages,St. Michael's Alley,,(650) 326-2530,Palo Alto ,94301,800 High St,high st,800,
1085,yellow_pages,Osteria - Palo Alto,,(650) 328-5700,Palo Alto ,94301,247 hamilton avenue,hamilton avenue,247,
1086,yellow_pages,Garden Fresh & Vegetarian Restaurant,,(650) 462-9298,Palo Alto ,94301,460 Ramona St,ramona st,460,
1087,yellow_pages,Rojoz Gourmet Wraps,,(650) 324-9727,Palo Alto ,94301,855 El Camino Real Ste 60,el camino real,855,
1088,yellow_pages,Jing-Jing Szechwan Hunan Gourmet,,(650) 328-6885,Palo Alto ,94301,443 Emerson St,emerson st,443,
1089,yellow_pages,Round Table Pizza,,(650) 322-2893,Palo Alto ,94301,263 university avenue,university avenue,263,
1090,yellow_pages,Nola Restaurant & Bar,,(650) 328-2722,Palo Alto ,94301,535 Ramona St,ramona st,535,
1091,yellow_pages,Tamarine Restaurant,,(650) 325-8500,Palo Alto ,94301,546 university avenue,university avenue,546,
1092,yellow_pages,Pluto's,,(650) 853-1556,Palo Alto ,94301,482 university avenue,university avenue,482,
1093,yellow_pages,Buca di Beppo,,(650) 329-0665,Palo Alto ,94301,643 Emerson St,emerson st,643,
1094,yellow_pages,Three Seasons,,(650) 838-0353,Palo Alto ,94301,518 Bryant St,bryant st,518,
1095,yellow_pages,Miyake,,(650) 323-9449,Palo Alto ,94301,140 university avenue,university avenue,140,
1096,yellow_pages,Bella Luna,,(650) 322-1846,Palo Alto ,94301,233 university avenue,university avenue,233,
1097,yellow_pages,Taipan Restaurant,,(650) 329-9168,Palo Alto ,94301,560 Waverley St,waverley st,560,
1098,yellow_pages,MacArthur Park,,(650) 321-9990,Palo Alto ,94301,27 university avenue,university avenue,27,
1099,yellow_pages,Sushi House,,(650) 321-3453,Palo Alto ,94301,855 El Camino Real Ste 158,el camino real,855,
1100,yellow_pages,Calafia Cafe,,(650) 322-9200,Palo Alto ,94301,855 El Camino Real Ste 130,el camino real,855,
1101,yellow_pages,Il Fornaio,,(650) 853-3888,Palo Alto ,94301,520 cowper street at the garden court hotel,cowper street,520,the garden court hotel
1102,yellow_pages,Siam Royal Authentic Thai Cuisine,,(650) 329-8129,Palo Alto ,94301,338 university avenue,university avenue,338,
1103,yellow_pages,La Morenita Restaurant,,(650) 329-1727,Palo Alto ,94301,800 Emerson St,emerson st,800,
1104,yellow_pages,Pizza My Heart,,(650) 327-9400,Palo Alto ,94301,220 university avenue,university avenue,220,
1105,yellow_pages,Steam,,(650) 322-1888,Palo Alto ,94301,209 university avenue,university avenue,209,
1106,yellow_pages,Siam Orchid,,(650) 325-1994,Palo Alto ,94301,496 hamilton avenue,hamilton avenue,496,
1107,yellow_pages,Thai Food Restaurant,,(650) 325-1994,Palo Alto ,94301,496 hamilton avenue,hamilton avenue,496,
1108,yellow_pages,Cafe Renzo,,(650) 329-8300,Palo Alto ,94301,473 university avenue,university avenue,473,
1109,yellow_pages,Arte Ristorante,,(650) 329-8300,Palo Alto ,94301,473 university avenue,university avenue,473,
1110,yellow_pages,Han Fine Korean Cuisine,,(650) 323-2555,Palo Alto ,94301,452 university avenue,university avenue,452,
1111,yellow_pages,O Sushi House,,(650) 325-3000,Palo Alto ,94301,403 university avenue,university avenue,403,
1112,yellow_pages,Ray's Crab Shack,,(510) 648-3069,Newark ,94560,5989 mowry avenue,mowry avenue,5989,
1113,yellow_pages,Cook's Seafood Restaurant & Market,,(650) 600-3490,Menlo Park ,94025,751 el camino real,el camino real,751,
1114,yellow_pages,Fishermen's Grotto,,(415) 673-7025,San Francisco ,94133,9 fishermans wharf,fishermans wharf,9,
1115,yellow_pages,AACHI AAPPAKADAI,,(408) 329-4145,Sunnyvale ,94087,1105 W El Camino Real,w el camino real,1105,
1116,yellow_pages,Iron Works Barbeque,,(512) 478-4856,,nan,,,,
1117,yellow_pages,Round Table Pizza,,,,nan,,,,
1118,yellow_pages,Iron Gate Restaurant,,(650) 592-7893,Belmont ,94002,1360 el camino real,el camino real,1360,
1119,yellow_pages,Olive Garden Italian Restaurant,,,,nan,,,,
1120,yellow_pages,Bay Cafe Restaurant & Banquets,,(650) 600-3454,Palo Alto ,94303,1875 embarcadero road,embarcadero road,1875,
1121,yellow_pages,Cha Cha Cha,,(415) 386-7670,San Francisco ,94117,1801 Haight St,haight st,1801,
1122,yellow_pages,Jing-Jing Szechwan Hunan Gourmet,,(650) 328-6885,Palo Alto ,94301,443 Emerson St,emerson st,443,
1123,yellow_pages,Chantilly Restaurant,,(650) 321-4080,Redwood City ,94061,3001 el camino real,el camino real,3001,
1124,yellow_pages,Round Table Pizza,,(650) 322-2893,Palo Alto ,94301,263 university avenue,university avenue,263,
1125,yellow_pages,Round Table Pizza,,(650) 322-5914,Palo Alto ,94303,702 colorado avenue,colorado avenue,702,
1126,yellow_pages,Round Table Pizza,,(650) 321-6861,Menlo Park ,94025,1225 el camino real,el camino real,1225,
1127,yellow_pages,Round Table Pizza,,(650) 365-2770,Redwood City ,94061,128 woodside plaza,woodside plaza,128,
1128,yellow_pages,World Gourmet Buffet,,(510) 323-2765,Fremont ,94538,6010 stevenson boulevard,stevenson boulevard,6010,
1129,yellow_pages,Bon Vivant Cafe,,(650) 485-3228,Palo Alto ,94301,535 Bryant St,bryant st,535,
1130,yellow_pages,Figo,,(650) 321-4075,Palo Alto ,94301,326 university avenue,university avenue,326,
1131,yellow_pages,Restaurants From Scratch,,(650) 323-3131,Palo Alto ,94301,566 Emerson St,emerson st,566,
1132,yellow_pages,Sushi Tomo,,(650) 324-3300,Palo Alto ,94301,201 university avenue,university avenue,201,
1133,yellow_pages,World Wrapps,,(650) 327-9777,Palo Alto ,94301,201 university avenue,university avenue,201,
1134,yellow_pages,Sam's Chowder House,,(650) 614-1177,Palo Alto ,94301,185 university avenue,university avenue,185,
1135,yellow_pages,Lulu's Mexican Food,,(650) 327-8226,Palo Alto ,94301,855 el camino real,el camino real,855,
1136,yellow_pages,Asian Box,,(650) 391-9305,Palo Alto ,94301,855 el camino real,el camino real,855,
1137,yellow_pages,Kirk's Steakburgers,,(650) 326-6159,Palo Alto ,94301,855 el camino real number 75,el camino real,855,
1138,yellow_pages,Left At Albuquerque,,(650) 326-1011,Palo Alto ,94301,445 Emerson St,emerson st,445,
1139,yellow_pages,Patxi's Pizza,,(650) 473-1437,Palo Alto ,94301,441 Emerson St,emerson st,441,
1140,yellow_pages,A 9 Com,,(650) 322-6988,Palo Alto ,94301,265 lytton avenue,lytton avenue,265,
1141,yellow_pages,Palo Alto Grill,,(650) 321-3514,Palo Alto ,94301,140 university avenue,university avenue,140,
1142,yellow_pages,Poolside Grill,,(650) 328-2800,Palo Alto ,94301,625 el camino real,el camino real,625,
1143,yellow_pages,Pasta,,(650) 328-4585,Palo Alto ,94301,32 university avenue,university avenue,32,
1144,yellow_pages,Hobees Restaurant,,(650) 327-4111,Palo Alto ,94301,67 el camino real,el camino real,67,
1145,yellow_pages,Rojoz Gourmet Wraps,,(650) 324-9727,Palo Alto ,94301,60 el camino real,el camino real,60,
1146,yellow_pages,Kirk's Steakburgers,,(650) 326-6159,Palo Alto ,94301,75 el camino real,el camino real,75,
1147,yellow_pages,All-American BBQ & Picnic Co.,,(650) 326-4663,Palo Alto ,94301,,,,
1148,yellow_pages,Darbar Indian Cuisine,,(650) 321-6688,Palo Alto ,94301,129 lytton avenue,lytton avenue,129,
1149,yellow_pages,Hyderabad House,,(650) 327-3455,Palo Alto ,94301,448 university avenue,university avenue,448,
1150,yellow_pages,Old Pro Inc.,,(650) 326-1446,Palo Alto ,94301,541 Ramona St,ramona st,541,
1151,yellow_pages,Pasta?,,(650) 328-4585,Palo Alto ,94301,326 university avenue,university avenue,326,
1152,yellow_pages,New York Pizza,,(650) 328-6800,Palo Alto ,94301,325 hamilton avenue,hamilton avenue,325,
1153,yellow_pages,The Cheesecake Factory,,(650) 473-9622,Palo Alto ,94301,375 university avenue,university avenue,375,
1154,yellow_pages,La Strada Italian Restaurant,,(650) 324-8300,Palo Alto ,94301,335 university avenue,university avenue,335,
1155,yellow_pages,Thaiphoon Restaurant,,(650) 323-7700,Palo Alto ,94301,543 Emerson St,emerson st,543,
1156,yellow_pages,Restaurant Soleil,,(650) 321-4422,Palo Alto ,94301,625 el camino real,el camino real,625,
1157,yellow_pages,Workshop Burgers,,(650) 328-7437,Palo Alto ,94301,233 university avenue,university avenue,233,
1158,yellow_pages,Vero,,(650) 325-8376,Palo Alto ,94301,530 Bryant St,bryant st,530,
1159,yellow_pages,Madame Tams Gourmet Asian Bistro,,(650) 330-1920,Palo Alto ,94301,322 university avenue,university avenue,322,
1160,yellow_pages,Tandoori Oven,,(650) 324-2111,Palo Alto ,94301,365 N California Ave,n california ave,365,
1161,yellow_pages,Kirk's Steakburgers,,(650) 326-6159,Palo Alto ,94301,361 N California Ave,n california ave,361,
1162,yellow_pages,Kanpai,,(650) 325-2696,Palo Alto ,94301,330 lytton avenue,lytton avenue,330,
1163,yellow_pages,Janta Indian Restaurant,,(650) 462-5903,Palo Alto ,94301,369 lytton avenue,lytton avenue,369,
1164,yellow_pages,Scott's Seafood Bar & Grill,,(650) 323-1555,Palo Alto ,94301,855 el camino real number 1,el camino real,855,
1165,yellow_pages,Tava Indian Kitchen,,(650) 321-8282,Palo Alto ,94301,855 el camino real,el camino real,855,
1166,yellow_pages,Amber Dhara,,(650) 329-9644,Palo Alto ,94301,150 university avenue,university avenue,150,
1167,yellow_pages,Zao Noodle Bar,,(650) 328-1988,Palo Alto ,94301,261 university avenue,university avenue,261,
1168,yellow_pages,Bangkok Cuisine,,(650) 322-6533,Palo Alto ,94301,407 lytton avenue,lytton avenue,407,
1169,yellow_pages,Copa Pizzeria,,(650) 614-1177,Palo Alto ,94301,185 university avenue,university avenue,185,
1170,yellow_pages,Paxti's Chicago Style Pizza,,(650) 473-9999,Palo Alto ,94301,441 Emerson St,emerson st,441,
1171,yellow_pages,Scotts Seafood Grill & Bar,,(650) 323-1555,Palo Alto ,94301,1 el camino real,el camino real,1,
1172,yellow_pages,Bistro 412 Restaurant & Bar,,(650) 326-7183,Palo Alto ,94301,412 Emerson St,emerson st,412,
1173,yellow_pages,Mandarin Gourmet,,(650) 328-8898,Palo Alto ,94301,420 Ramona St,ramona st,420,
1174,yellow_pages,Evvia Estiatorio,,(650) 326-0983,Palo Alto ,94301,420 Emerson St,emerson st,420,
1175,yellow_pages,Howies Artisan Pizza,,(650) 327-4992,Palo Alto ,94301,855 El Camino Real Ste 60,el camino real,855,
1176,yellow_pages,Fayrouz Dining,,(650) 321-6464,Palo Alto ,94301,260 N California Ave,n california ave,260,
1177,yellow_pages,Blue Chalk Cafe,,(650) 326-1020,Palo Alto ,94301,630 Ramona St,ramona st,630,
1178,yellow_pages,Caffe Del Doge,,(650) 323-3600,Palo Alto ,94301,419 university avenue,university avenue,419,
1179,yellow_pages,La Bodeguita Del Medio,,(650) 326-7762,Palo Alto ,94301,463 N California Ave,n california ave,463,
1180,yellow_pages,Reposado,,(650) 833-3151,Palo Alto ,94301,236 hamilton avenue,hamilton avenue,236,
