#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.id
#foreign_key_rtable=rtable.id
_id,ltable.id,rtable.id,ltable.address,ltable.city,ltable.name,ltable.phone,ltable.state,ltable.zipcode,rtable.address,rtable.city,rtable.name,rtable.phone,rtable.state,rtable.zipcode
25105,777,1451,1742 El Camino Real,Redwood City ,Thai House Restaurant,(650) 299-9495,CA,94063.0,1077 El Camino Real,Menlo Park,Trellis Restaurant,(650) 326-9028,CA,94025.0
25117,777,1702,1742 El Camino Real,Redwood City ,Thai House Restaurant,(650) 299-9495,CA,94063.0,1438 El Camino Real,Menlo Park,Gombei Japanese Restaurant,(650) 329-1799,CA,94025.0
25121,777,1714,1742 El Camino Real,Redwood City ,Thai House Restaurant,(650) 299-9495,CA,94063.0,1368 El Camino Real,Menlo Park,Fey Restaurant,(650) 324-8888,CA,94025.0
25127,777,1742,1742 El Camino Real,Redwood City ,Thai House Restaurant,(650) 299-9495,CA,94063.0,3001 El Camino Real,Redwood City,Chantilly Restaurant,(650) 321-4080,CA,94061.0
25131,777,1762,1742 El Camino Real,Redwood City ,Thai House Restaurant,(650) 299-9495,CA,94063.0,1077 El Camino Real,Menlo Park,Trellis Restaurant,(650) 326-9028,CA,94025.0
25219,778,702,1714 El Camino Real,Redwood City ,Taqueria Los Temos,(650) 780-0979,CA,94063.0,1630 El Camino Real,Redwood City,Tacos Los Gemelos,(650) 367-4987,CA,94063.0
25220,778,712,1714 El Camino Real,Redwood City ,Taqueria Los Temos,(650) 780-0979,CA,94063.0,2561 El Camino Real,Redwood City,Panaderia Michoacan y Taqueria,(650) 365-1245,CA,94061.0
25230,778,784,1714 El Camino Real,Redwood City ,Taqueria Los Temos,(650) 780-0979,CA,94063.0,1280 El Camino Real,Redwood City,Taqueria El Grullense,(650) 368-3737,CA,94063.0
25559,786,152,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,909 W El Camino Real,Sunnyvale,Thai Spoons,(408) 739-1798,CA,94087.0
25562,786,169,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,826 W El Camino Real,Sunnyvale,The Bay Fish & Chips,(408) 732-5665,CA,94087.0
25568,786,192,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,2325 El Camino Real,Santa Clara,Dusita Thai Cuisine,(408) 247-5199,CA,95050.0
25586,786,265,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,2232 El Camino Real,Santa Clara,Mayuri Indian Cuisine,(408) 248-9747,CA,95050.0
25608,786,777,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,825 El Camino Real,Redwood City,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0
25617,786,814,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,1742 El Camino Real,Redwood City,Thai House Restaurant,(650) 299-9495,CA,94063.0
25634,786,1197,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,135 El Camino Real,San Carlos,Kabul Afghan Cuisine,(650) 594-2840,CA,94070.0
25644,786,1267,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,210 El Camino Real,Belmont,Bay Area Boxing,(650) 520-8113,CA,94002.0
25660,786,1354,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,366 El Camino Real,San Carlos,Sirayvah Organic Thai,(650) 637-1500,CA,94070.0
25700,786,1754,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,3401 W El Camino Real,Atherton,Bonsai Japanese Cuisine,(650) 367-6547,CA,94027.0
25731,789,802,2030 Broadway St,Redwood City ,Vino Santo Bistro,(650) 780-0793,CA,94063.0,2030 Broadway St,Redwood City,Vino Santo Bistro,(650) 780-0793,CA,94063.0
25773,793,244,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,2110 El Camino Real,Santa Clara,China Stix Restaurant,(408) 244-1684,CA,95050.0
25781,793,283,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,2783 El Camino Real,Santa Clara,Shabuway Japanese Style Hot Pot,(408) 244-8500,CA,95051.0
25795,793,738,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,3001 El Camino Real,Redwood City,Chantilly Restaurant,(650) 321-4080,CA,94061.0
25809,793,814,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,1742 El Camino Real,Redwood City,Thai House Restaurant,(650) 299-9495,CA,94063.0
25843,793,1308,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,2507 S El Camino Real,San Mateo,Oceanic Restaurant,(650) 570-4234,CA,94403.0
25859,793,1382,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,1438 El Camino Real,Menlo Park,Gombei Japanese Restaurant,(650) 329-1799,CA,94025.0
25864,793,1414,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,1368 El Camino Real,Menlo Park,Fey Restaurant,(650) 324-8888,CA,94025.0
25865,793,1417,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,211 El Camino Real,Menlo Park,Koma Sushi Restaurant,(650) 321-5662,CA,94025.0
25868,793,1451,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,1077 El Camino Real,Menlo Park,Trellis Restaurant,(650) 326-9028,CA,94025.0
25880,793,1702,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,1438 El Camino Real,Menlo Park,Gombei Japanese Restaurant,(650) 329-1799,CA,94025.0
25884,793,1714,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,1368 El Camino Real,Menlo Park,Fey Restaurant,(650) 324-8888,CA,94025.0
25890,793,1742,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,3001 El Camino Real,Redwood City,Chantilly Restaurant,(650) 321-4080,CA,94061.0
25892,793,1754,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,3401 W El Camino Real,Atherton,Bonsai Japanese Cuisine,(650) 367-6547,CA,94027.0
25894,793,1762,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,1077 El Camino Real,Menlo Park,Trellis Restaurant,(650) 326-9028,CA,94025.0
25923,794,739,1041 Middlefield Rd,Redwood City ,Donato Enoteca,(650) 701-1000,CA,94063.0,1041 Middlefield Rd,Redwood City,Donato Enoteca,(650) 701-1000,CA,94063.0
25924,795,813,2639 Broadway St,Redwood City ,Erawan Thai Restaurant,(650) 556-9966,CA,94063.0,2639 Broadway St,Redwood City,Erawan Thai Restaurant,(650) 556-9969,CA,94063.0
25965,800,244,670 El Camino Real,Redwood City ,Great Wall Chinese Restaurant,(650) 363-8888,CA,94063.0,2110 El Camino Real,Santa Clara,China Stix Restaurant,(408) 244-1684,CA,95050.0
25987,800,738,670 El Camino Real,Redwood City ,Great Wall Chinese Restaurant,(650) 363-8888,CA,94063.0,3001 El Camino Real,Redwood City,Chantilly Restaurant,(650) 321-4080,CA,94061.0
26001,800,814,670 El Camino Real,Redwood City ,Great Wall Chinese Restaurant,(650) 363-8888,CA,94063.0,1742 El Camino Real,Redwood City,Thai House Restaurant,(650) 299-9495,CA,94063.0
26035,800,1308,670 El Camino Real,Redwood City ,Great Wall Chinese Restaurant,(650) 363-8888,CA,94063.0,2507 S El Camino Real,San Mateo,Oceanic Restaurant,(650) 570-4234,CA,94403.0
26051,800,1382,670 El Camino Real,Redwood City ,Great Wall Chinese Restaurant,(650) 363-8888,CA,94063.0,1438 El Camino Real,Menlo Park,Gombei Japanese Restaurant,(650) 329-1799,CA,94025.0
26056,800,1414,670 El Camino Real,Redwood City ,Great Wall Chinese Restaurant,(650) 363-8888,CA,94063.0,1368 El Camino Real,Menlo Park,Fey Restaurant,(650) 324-8888,CA,94025.0
26057,800,1417,670 El Camino Real,Redwood City ,Great Wall Chinese Restaurant,(650) 363-8888,CA,94063.0,211 El Camino Real,Menlo Park,Koma Sushi Restaurant,(650) 321-5662,CA,94025.0
26060,800,1451,670 El Camino Real,Redwood City ,Great Wall Chinese Restaurant,(650) 363-8888,CA,94063.0,1077 El Camino Real,Menlo Park,Trellis Restaurant,(650) 326-9028,CA,94025.0
26072,800,1702,670 El Camino Real,Redwood City ,Great Wall Chinese Restaurant,(650) 363-8888,CA,94063.0,1438 El Camino Real,Menlo Park,Gombei Japanese Restaurant,(650) 329-1799,CA,94025.0
26076,800,1714,670 El Camino Real,Redwood City ,Great Wall Chinese Restaurant,(650) 363-8888,CA,94063.0,1368 El Camino Real,Menlo Park,Fey Restaurant,(650) 324-8888,CA,94025.0
26082,800,1742,670 El Camino Real,Redwood City ,Great Wall Chinese Restaurant,(650) 363-8888,CA,94063.0,3001 El Camino Real,Redwood City,Chantilly Restaurant,(650) 321-4080,CA,94061.0
26086,800,1762,670 El Camino Real,Redwood City ,Great Wall Chinese Restaurant,(650) 363-8888,CA,94063.0,1077 El Camino Real,Menlo Park,Trellis Restaurant,(650) 326-9028,CA,94025.0
26115,802,817,2505 Middlefield Rd,Redwood City ,Las Juntas Restaurant,(650) 329-0123,CA,94063.0,2505 Middlefield Rd,Redwood City,Las Juntas Restaurant,(650) 329-0123,CA,94063.0
26188,803,800,1053 El Camino Real,Redwood City ,Franklin Street Caffe,(650) 366-3322,CA,94063.0,1053 El Camino Real,Redwood City,Franklin Street Caffe,(650) 366-3322,CA,94063.0
26197,803,881,1053 El Camino Real,Redwood City ,Franklin Street Caffe,(650) 366-3322,CA,94063.0,106 S El Camino Real,San Mateo,Fiero Caffe,(650) 685-8210,CA,94401.0
26346,804,244,314 El Camino Real,Redwood City ,Stacks Restaurant,(650) 482-2850,CA,94062.0,2110 El Camino Real,Santa Clara,China Stix Restaurant,(408) 244-1684,CA,95050.0
26368,804,738,314 El Camino Real,Redwood City ,Stacks Restaurant,(650) 482-2850,CA,94062.0,3001 El Camino Real,Redwood City,Chantilly Restaurant,(650) 321-4080,CA,94061.0
26382,804,814,314 El Camino Real,Redwood City ,Stacks Restaurant,(650) 482-2850,CA,94062.0,1742 El Camino Real,Redwood City,Thai House Restaurant,(650) 299-9495,CA,94063.0
26416,804,1308,314 El Camino Real,Redwood City ,Stacks Restaurant,(650) 482-2850,CA,94062.0,2507 S El Camino Real,San Mateo,Oceanic Restaurant,(650) 570-4234,CA,94403.0
26432,804,1382,314 El Camino Real,Redwood City ,Stacks Restaurant,(650) 482-2850,CA,94062.0,1438 El Camino Real,Menlo Park,Gombei Japanese Restaurant,(650) 329-1799,CA,94025.0
26437,804,1414,314 El Camino Real,Redwood City ,Stacks Restaurant,(650) 482-2850,CA,94062.0,1368 El Camino Real,Menlo Park,Fey Restaurant,(650) 324-8888,CA,94025.0
26438,804,1417,314 El Camino Real,Redwood City ,Stacks Restaurant,(650) 482-2850,CA,94062.0,211 El Camino Real,Menlo Park,Koma Sushi Restaurant,(650) 321-5662,CA,94025.0
26441,804,1451,314 El Camino Real,Redwood City ,Stacks Restaurant,(650) 482-2850,CA,94062.0,1077 El Camino Real,Menlo Park,Trellis Restaurant,(650) 326-9028,CA,94025.0
26453,804,1702,314 El Camino Real,Redwood City ,Stacks Restaurant,(650) 482-2850,CA,94062.0,1438 El Camino Real,Menlo Park,Gombei Japanese Restaurant,(650) 329-1799,CA,94025.0
26457,804,1714,314 El Camino Real,Redwood City ,Stacks Restaurant,(650) 482-2850,CA,94062.0,1368 El Camino Real,Menlo Park,Fey Restaurant,(650) 324-8888,CA,94025.0
26463,804,1742,314 El Camino Real,Redwood City ,Stacks Restaurant,(650) 482-2850,CA,94062.0,3001 El Camino Real,Redwood City,Chantilly Restaurant,(650) 321-4080,CA,94061.0
26467,804,1762,314 El Camino Real,Redwood City ,Stacks Restaurant,(650) 482-2850,CA,94062.0,1077 El Camino Real,Menlo Park,Trellis Restaurant,(650) 326-9028,CA,94025.0
26496,805,57,949 Veterans Blvd,Redwood City ,In-N-Out Burger,(800) 786-1000,CA,94063.0,604 E El Camino Real,Sunnyvale,In-N-Out Burger,(800) 786-1000,CA,94087.0
26497,805,234,949 Veterans Blvd,Redwood City ,In-N-Out Burger,(800) 786-1000,CA,94063.0,550 Newhall Dr,San Jose,In-N-Out Burger,(800) 786-1000,CA,95110.0
26498,805,3437,949 Veterans Blvd,Redwood City ,In-N-Out Burger,(800) 786-1000,CA,94063.0,922 Gayley Ave,Los Angeles,In-N-Out Burger,(800) 786-1000,CA,90024.0
26499,805,4315,949 Veterans Blvd,Redwood City ,In-N-Out Burger,(800) 786-1000,CA,94063.0,7940 N Central Expy,Dallas,In-N-Out Burger,(800) 786-1000,TX,75206.0
26501,807,739,1041 Middlefield Rd,Redwood City ,Donato Enoteca,(650) 701-1000,CA,94063.0,1041 Middlefield Rd,Redwood City,Donato Enoteca,(650) 701-1000,CA,94063.0
26502,810,744,2401 Middlefield Rd,Redwood City ,El Grullense E & E,(650) 369-9013,CA,94063.0,2401 Middlefield Rd,Redwood City,El Grullense E & E,(650) 369-9013,CA,94063.0
26503,811,849,863 Main St,Redwood City ,Angelicas,(650) 679-8184,CA,94063.0,863 Main St,Redwood City,Angelicas,(650) 679-8184,CA,94063.0
26522,813,152,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,909 W El Camino Real,Sunnyvale,Thai Spoons,(408) 739-1798,CA,94087.0
26525,813,169,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,826 W El Camino Real,Sunnyvale,The Bay Fish & Chips,(408) 732-5665,CA,94087.0
26531,813,192,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,2325 El Camino Real,Santa Clara,Dusita Thai Cuisine,(408) 247-5199,CA,95050.0
26549,813,265,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,2232 El Camino Real,Santa Clara,Mayuri Indian Cuisine,(408) 248-9747,CA,95050.0
26571,813,777,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,825 El Camino Real,Redwood City,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0
26580,813,814,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,1742 El Camino Real,Redwood City,Thai House Restaurant,(650) 299-9495,CA,94063.0
26597,813,1197,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,135 El Camino Real,San Carlos,Kabul Afghan Cuisine,(650) 594-2840,CA,94070.0
26607,813,1267,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,210 El Camino Real,Belmont,Bay Area Boxing,(650) 520-8113,CA,94002.0
26623,813,1354,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,366 El Camino Real,San Carlos,Sirayvah Organic Thai,(650) 637-1500,CA,94070.0
26663,813,1754,825 El Camino Real,Redwood City ,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0,3401 W El Camino Real,Atherton,Bonsai Japanese Cuisine,(650) 367-6547,CA,94027.0
26694,814,770,909 Main St,Redwood City ,The Patty Shack,(650) 364-1400,CA,94063.0,909 Main St,Redwood City,The Patty Shack,(650) 364-1400,CA,94063.0
26695,815,843,2644 Broadway St,Redwood City ,Crouching Tiger Restaurant,(650) 298-8881,CA,94063.0,2644 Broadway St,Redwood City,Crouching Tiger Restaurant,(650) 298-8881,CA,94063.0
26696,816,808,831 Middlefield Rd,Redwood City ,Pizza My Heart,(650) 361-1010,CA,94063.0,831 Middlefield Rd.,Redwood City,Pizza My Heart,(650) 361-1010,CA,94063.0
26697,817,846,2201 Broadway St,Redwood City ,Quinto Sol,(650) 365-5765,CA,94063.0,2201 Broadway St,Redwood City,Quinto Sol,(650) 365-5765,CA,94063.0
26755,819,339,999 El Camino Real,Redwood City ,El Grullense E & E,(650) 568-3242,CA,94063.0,3380 El Camino Real,Santa Clara,El Camino Mongolian BBQ,(408) 241-2413,CA,95051.0
26761,819,746,999 El Camino Real,Redwood City ,El Grullense E & E,(650) 568-3242,CA,94063.0,1726 El Camino Real,Redwood City,El Mercadito Latino,(650) 306-0104,CA,94063.0
26768,819,784,999 El Camino Real,Redwood City ,El Grullense E & E,(650) 568-3242,CA,94063.0,1280 El Camino Real,Redwood City,Taqueria El Grullense,(650) 368-3737,CA,94063.0
26769,819,788,999 El Camino Real,Redwood City ,El Grullense E & E,(650) 568-3242,CA,94063.0,999 El Camino Real,Redwood City,Tacos el Grullense E&E,(650) 568-3242,CA,94063.0
26772,819,803,999 El Camino Real,Redwood City ,El Grullense E & E,(650) 568-3242,CA,94063.0,2627 El Camino Real,Redwood City,Tacos El Camino,(650) 366-3630,CA,94061.0
26885,819,2155,999 El Camino Real,Redwood City ,El Grullense E & E,(650) 568-3242,CA,94063.0,13998 Old El Camino Real,San Diego,Rancho El Camino Equestrian,(858) 792-8466,CA,92130.0
26886,819,2161,999 El Camino Real,Redwood City ,El Grullense E & E,(650) 568-3242,CA,94063.0,13998 Old El Camino Real,San Diego,Rancho El Camino Equestrian,(858) 792-8466,CA,92130.0
26888,822,807,2660 Broadway St,Redwood City ,I Dumpling,(650) 568-9789,CA,94063.0,2660 Broadway St,Redwood City,I Dumpling,(650) 568-9789,CA,94063.0
26929,823,244,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,2110 El Camino Real,Santa Clara,China Stix Restaurant,(408) 244-1684,CA,95050.0
26937,823,283,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,2783 El Camino Real,Santa Clara,Shabuway Japanese Style Hot Pot,(408) 244-8500,CA,95051.0
26951,823,738,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,3001 El Camino Real,Redwood City,Chantilly Restaurant,(650) 321-4080,CA,94061.0
26965,823,814,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,1742 El Camino Real,Redwood City,Thai House Restaurant,(650) 299-9495,CA,94063.0
26999,823,1308,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,2507 S El Camino Real,San Mateo,Oceanic Restaurant,(650) 570-4234,CA,94403.0
27015,823,1382,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,1438 El Camino Real,Menlo Park,Gombei Japanese Restaurant,(650) 329-1799,CA,94025.0
27020,823,1414,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,1368 El Camino Real,Menlo Park,Fey Restaurant,(650) 324-8888,CA,94025.0
27021,823,1417,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,211 El Camino Real,Menlo Park,Koma Sushi Restaurant,(650) 321-5662,CA,94025.0
27024,823,1451,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,1077 El Camino Real,Menlo Park,Trellis Restaurant,(650) 326-9028,CA,94025.0
27036,823,1702,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,1438 El Camino Real,Menlo Park,Gombei Japanese Restaurant,(650) 329-1799,CA,94025.0
27040,823,1714,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,1368 El Camino Real,Menlo Park,Fey Restaurant,(650) 324-8888,CA,94025.0
27046,823,1742,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,3001 El Camino Real,Redwood City,Chantilly Restaurant,(650) 321-4080,CA,94061.0
27048,823,1754,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,3401 W El Camino Real,Atherton,Bonsai Japanese Cuisine,(650) 367-6547,CA,94027.0
27050,823,1762,540 El Camino Real,Redwood City ,Higuma Japanese Restaurant,(650) 369-3240,CA,94063.0,1077 El Camino Real,Menlo Park,Trellis Restaurant,(650) 326-9028,CA,94025.0
27079,824,806,2021 Broadway St,Redwood City ,Mandaloun,(650) 367-7974,CA,94063.0,2021 Broadway St,Redwood City,Mandaloun,(650) 367-7974,CA,94063.0
27080,826,813,2639 Broadway St,Redwood City ,Erawan Thai Restaurant,(650) 556-9966,CA,94063.0,2639 Broadway St,Redwood City,Erawan Thai Restaurant,(650) 556-9969,CA,94063.0
27081,827,1750,3284 Middlefield Rd,Menlo Park ,Las Parrillas Restaurant,(650) 369-2040,CA,94025.0,3284 Middlefield Rd,Menlo Park,Las Parrillas Restaurant,(650) 369-2040,CA,94025.0
27082,828,754,1243 Middlefield Rd,Redwood City ,Taco's El Grullense,(650) 364-4320,CA,94063.0,1243 Middlefield Rd,Redwood City,El Grullense,(650) 364-4320,CA,94063.0
27110,830,192,3401 El Camino Real,Atherton ,Bonsai Japaness Cuisine,(650) 367-6547,CA,94027.0,2325 El Camino Real,Santa Clara,Dusita Thai Cuisine,(408) 247-5199,CA,95050.0
27128,830,265,3401 El Camino Real,Atherton ,Bonsai Japaness Cuisine,(650) 367-6547,CA,94027.0,2232 El Camino Real,Santa Clara,Mayuri Indian Cuisine,(408) 248-9747,CA,95050.0
27150,830,777,3401 El Camino Real,Atherton ,Bonsai Japaness Cuisine,(650) 367-6547,CA,94027.0,825 El Camino Real,Redwood City,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0
27176,830,1197,3401 El Camino Real,Atherton ,Bonsai Japaness Cuisine,(650) 367-6547,CA,94027.0,135 El Camino Real,San Carlos,Kabul Afghan Cuisine,(650) 594-2840,CA,94070.0
27242,830,1754,3401 El Camino Real,Atherton ,Bonsai Japaness Cuisine,(650) 367-6547,CA,94027.0,3401 W El Camino Real,Atherton,Bonsai Japanese Cuisine,(650) 367-6547,CA,94027.0
27293,835,951,201 S B St,San Mateo ,Kingfish Restaurant,(650) 343-1226,CA,94401.0,201 S B St,San Mateo,Kingfish Restaurant,(650) 343-1226,CA,94401.0
27351,837,943,174 E 3rd Ave,San Mateo ,San Mateo Prime,(650) 558-8918,CA,94401.0,174 3rd Ave,San Mateo,San Mateo Prime,(650) 558-8918,CA,94401.0
27402,839,869,129 S B St,San Mateo ,Curry Up Now,(650) 931-6333,CA,94401.0,129 S B St,San Mateo,Curry Up Now,(650) 316-8648,CA,94401.0
27444,840,966,88 E 4th Ave,San Mateo ,Champagne Seafood Restaurant,(650) 343-6988,CA,94401.0,47 E 4th Ave,San Mateo,Kisaku Japanese Restaurant,(650) 347-4121,CA,94401.0
27447,840,999,88 E 4th Ave,San Mateo ,Champagne Seafood Restaurant,(650) 343-6988,CA,94401.0,173 E 4th Ave,San Mateo,Thai Satay Restaurant,(650) 342-6451,CA,94401.0
27448,840,1003,88 E 4th Ave,San Mateo ,Champagne Seafood Restaurant,(650) 343-6988,CA,94401.0,173 E 4th Ave,San Mateo,Thai Satay Restaurant,(650) 342-6451,CA,94401.0
